id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
2891,1,7,2,2,4,1,4,42,2,4,1,1,2,7,1,2,4,-15,1,1,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,3,0,4,1,1,1,10,45
2892,2,24,3,6,3,4,1,50,2,8,4,6,4,6,6,-46,8,-46,1,0,1,1,2,0,1,30,21,0,1,5,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,4,1,10,1,6,0,34,62
2893,1,6,4,3,2,3,1,50,3,24,4,7,1,6,7,-15,1,-15,1,2,2,2,1,0,0,6,23,0,2,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,10,1,10,4,0,3,12,60
2894,2,50,4,6,4,4,1,16,2,7,4,1,3,4,1,6,7,50,16,1,2,1,1,0,0,28,4,2,1,1,NULL,NULL,NULL,2,3,1,3,2,3,0,1,4,10,4,15,4,5,0,60,23
2895,1,24,3,7,3,1,2,50,4,24,4,6,4,1,6,-15,1,-15,1,2,2,2,1,0,0,27,21,0,1,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,15,4,17,5,2,1,32,63
2896,2,24,2,24,4,8,3,6,3,6,2,3,1,8,3,-46,1,-46,1,1,1,1,1,0,0,3,6,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,17,5,19,5,2,0,56,33
2897,1,52,1,3,1,1,4,7,4,4,1,2,3,1,2,-10,4,-10,0,2,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,19,5,20,6,1,1,56,12
2898,2,6,4,3,3,1,3,24,3,7,2,4,4,6,4,3,7,-15,1,1,2,2,1,0,0,30,7,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,20,6,21,7,1,1,10,31
2899,1,52,1,50,4,3,1,24,4,2,3,2,4,-46,1,-46,1,-46,1,1,1,1,1,0,0,27,5,2,1,1,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,21,7,23,7,2,0,105,76
2901,1,50,4,16,1,1,2,24,2,24,1,2,3,1,2,50,24,16,24,2,1,2,1,0,0,4,5,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,0,1,1,3,1,2,67,42
2903,1,12,2,4,4,3,3,7,4,2,3,2,1,12,2,4,7,-46,1,1,2,1,1,0,0,33,25,0,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,1,5,4,5,3,0,19,13
2904,2,50,4,3,2,2,2,42,3,40,1,7,4,3,7,-15,1,-15,1,2,2,2,1,0,0,6,7,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,4,5,5,6,1,1,55,52
2905,1,24,4,7,4,1,3,12,3,8,2,4,4,7,8,-10,4,-10,0,2,2,2,1,0,0,27,7,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,5,6,6,7,1,1,32,23
2906,2,16,2,8,4,6,4,6,2,3,3,2,2,8,2,-46,1,-46,1,1,1,1,1,0,0,22,6,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,6,7,8,7,2,0,30,16
2907,1,50,4,6,1,2,4,24,1,8,1,3,3,2,3,-15,1,-15,1,2,2,2,1,0,0,25,6,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,8,7,9,8,1,1,58,33
2908,2,42,1,4,1,2,1,6,4,3,3,2,2,4,2,2,3,-46,1,1,2,1,1,0,0,32,6,2,1,1,NULL,NULL,NULL,2,3,1,3,0,0,2,1,2,9,8,12,8,3,0,48,12
2909,1,16,3,6,4,2,2,24,1,8,3,3,2,2,3,-10,8,-10,0,2,2,2,2,0,0,5,26,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,8,12,10,0,2,24,33
2910,2,24,4,2,4,2,1,24,2,7,1,6,2,2,6,-10,7,-10,0,2,2,2,2,0,1,28,23,0,1,5,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,12,10,17,11,5,1,28,32
2911,1,52,1,3,1,1,4,8,3,8,3,2,1,1,2,-10,8,-10,0,2,2,2,1,0,0,25,5,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,17,11,18,12,1,1,56,13
2912,2,3,1,3,4,2,2,16,2,12,4,8,3,2,8,-10,12,-10,0,2,2,2,1,0,0,6,2,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,18,12,19,13,1,1,8,27
2913,1,16,4,8,2,2,2,12,3,6,2,6,1,2,6,8,6,16,1,2,1,1,2,0,0,5,21,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,19,13,20,14,1,1,26,26
2914,2,52,1,40,3,3,1,24,2,3,3,2,2,-1,2,40,3,52,1,2,1,1,1,0,0,7,6,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,20,14,23,14,3,0,95,66
2916,2,50,4,7,1,1,2,16,4,12,1,2,2,7,2,1,12,50,16,1,2,1,2,0,0,21,26,1,2,1,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,3,0,6,1,3,1,58,25
2917,1,52,1,16,3,8,3,24,4,4,3,3,3,8,3,16,24,52,4,1,2,1,0,0,0,2,36,0,0,0,2,NULL,NULL,1,2,0,0,0,0,0,1,2,6,1,8,4,2,3,76,43
2918,2,42,1,8,3,6,3,16,4,12,4,1,2,6,1,8,12,42,16,1,2,1,0,0,0,7,4,0,0,0,NULL,NULL,NULL,1,2,2,3,1,3,0,1,4,8,4,12,4,4,0,56,25
2919,1,52,1,40,1,3,4,24,2,4,4,1,2,3,4,40,1,52,1,2,1,1,2,0,0,27,30,1,2,1,NULL,NULL,NULL,1,2,2,2,1,3,0,1,4,12,4,16,5,4,1,95,65
2920,2,16,1,3,4,1,1,12,1,8,3,6,2,16,6,3,8,-15,1,1,2,2,1,0,0,28,1,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,16,5,17,6,1,1,20,21
2921,1,16,1,16,2,12,2,50,2,8,4,2,3,12,2,16,50,16,8,1,2,1,1,0,0,23,5,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,17,6,20,6,3,0,44,68
2922,2,8,2,6,3,4,3,42,4,24,1,1,2,4,1,6,1,-15,1,1,2,2,0,0,0,7,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,20,6,20,7,0,1,18,49
2923,1,8,4,8,1,7,2,7,3,3,4,2,2,8,2,-46,1,-46,1,1,1,1,1,0,2,0,31,1,2,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,20,7,21,9,1,2,23,17
2924,2,8,3,1,4,1,4,24,3,16,4,6,2,-15,1,-15,1,-15,1,2,2,2,0,2,0,24,25,0,2,3,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,21,9,21,13,0,4,10,31
2925,1,24,1,8,3,4,3,12,1,8,2,8,2,8,12,24,8,4,8,2,1,2,1,0,2,23,21,1,2,2,NULL,NULL,NULL,2,1,0,0,0,0,0,2,2,21,13,21,17,0,4,36,28
2926,2,50,4,12,2,8,2,7,3,3,3,2,3,8,2,-46,1,-46,1,1,1,1,0,0,2,1,25,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,21,17,22,18,1,1,70,21
2928,1,7,1,3,1,2,1,40,3,24,2,12,3,3,12,-15,1,-15,1,2,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,5,0,6,1,1,1,12,55
2929,2,3,1,2,2,1,3,24,4,24,4,2,3,-15,1,-15,1,-15,1,2,2,2,2,0,0,6,28,1,2,1,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,6,1,6,3,0,2,6,28
2930,1,42,1,16,1,7,2,8,1,3,4,1,4,-46,1,-46,1,-46,1,1,1,1,0,0,0,29,24,0,0,0,1,NULL,NULL,1,1,0,0,0,0,2,1,1,6,3,10,3,4,0,65,25
2931,2,6,4,3,1,1,2,6,4,3,3,1,3,3,1,-46,1,-46,1,1,1,1,2,0,0,26,24,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,10,3,11,4,1,1,10,10
2932,1,7,4,4,1,3,2,42,3,40,1,24,1,4,1,-15,1,-15,1,2,2,2,0,2,0,7,30,1,2,1,NULL,NULL,NULL,2,1,0,0,0,0,1,2,1,11,4,11,6,0,2,14,70
2933,2,8,3,6,2,6,4,24,3,6,1,3,3,6,3,6,24,-15,1,1,2,2,0,0,0,20,6,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,11,6,11,7,0,1,20,33
2935,1,24,1,8,3,3,2,6,2,3,3,1,3,8,1,-46,1,-46,1,1,1,1,2,0,0,6,24,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,2,1,3,2,1,1,35,15
2936,2,6,1,2,1,2,3,24,3,16,3,7,4,2,7,-15,1,-15,1,2,2,2,2,0,0,25,25,0,2,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,3,2,3,5,0,3,10,33
2937,1,50,4,12,1,6,4,24,3,16,2,8,4,6,8,50,16,12,24,2,1,2,2,0,0,1,22,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,3,5,3,8,0,3,68,44
2938,2,52,1,42,3,24,3,6,1,4,4,2,4,-46,2,-46,1,-46,1,1,1,1,2,0,1,28,25,0,1,5,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,3,8,9,8,6,0,118,50
2939,1,42,1,7,4,3,4,16,1,6,3,1,2,3,6,7,1,42,1,2,1,1,1,0,0,27,4,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,9,8,12,8,3,0,52,24
2940,2,50,4,8,3,4,3,12,4,7,3,7,4,8,7,-46,1,-46,1,1,1,1,1,0,0,21,21,0,2,2,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,12,8,13,10,1,2,62,27
2941,1,24,2,7,1,2,1,16,4,7,4,4,3,2,4,-15,1,-15,1,2,2,2,0,0,0,5,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,13,10,13,11,0,1,33,27
2942,2,24,1,12,1,3,1,8,2,6,4,6,2,12,6,3,6,24,8,1,2,1,0,0,1,29,0,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,13,11,16,11,3,0,39,26
2943,1,16,3,6,2,3,3,24,1,8,2,6,3,3,6,-10,8,-10,0,2,2,2,2,0,0,6,20,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,16,11,16,13,0,2,25,36
2944,2,7,1,7,2,3,2,50,3,6,4,6,4,7,6,7,50,-46,6,1,2,1,2,0,0,6,21,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,16,13,17,14,1,1,17,63
2945,1,40,2,16,1,3,4,16,3,8,4,6,2,3,6,16,8,40,1,2,1,1,0,0,0,7,22,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,1,2,17,14,19,14,2,0,59,38
2946,2,8,2,3,2,1,1,12,2,3,3,1,1,3,1,8,12,-15,1,1,2,2,2,0,0,30,30,0,0,0,1,NULL,NULL,2,3,0,0,0,0,1,2,1,19,14,22,15,3,1,12,16
2947,1,16,3,8,1,3,3,24,2,7,4,3,4,3,7,8,3,16,24,2,1,2,0,0,2,6,29,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,0,2,2,22,15,22,18,0,3,27,35
2948,2,50,4,16,2,2,2,12,3,8,2,1,2,2,1,-46,1,-46,1,1,1,1,0,0,0,5,25,0,0,0,2,NULL,NULL,1,2,0,0,0,0,0,1,2,22,18,24,21,2,3,68,29
2950,1,24,3,8,4,2,3,52,3,7,1,6,3,8,6,24,52,-10,7,1,2,2,1,0,0,23,20,0,1,2,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,2,0,4,2,2,2,34,66
2951,2,3,1,1,1,1,2,16,4,8,1,1,2,3,1,1,8,-15,1,1,2,2,2,0,1,30,24,0,1,5,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,4,2,9,3,5,1,5,18
2952,1,12,3,7,1,2,1,16,3,8,2,6,3,7,8,12,6,-10,0,2,1,2,0,0,0,21,2,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,9,3,9,4,0,1,21,29
2953,2,52,1,6,1,2,1,16,4,16,3,3,3,6,3,2,16,52,16,1,2,1,0,0,2,26,28,0,2,3,NULL,NULL,NULL,1,1,2,2,1,2,0,1,4,9,4,13,7,4,3,60,25
2954,1,24,3,6,2,3,3,24,4,12,1,2,2,6,12,3,2,24,24,2,1,0,0,0,0,6,5,0,0,0,NULL,NULL,NULL,1,3,2,3,0,0,0,2,3,13,7,13,10,0,3,33,32
2955,2,16,3,3,3,1,4,24,2,2,1,2,2,3,2,-46,1,-46,1,1,1,1,1,0,0,26,5,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,13,10,15,10,2,0,20,29
2956,1,12,3,7,3,1,1,50,4,7,4,4,3,1,4,-15,1,-15,1,2,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,15,10,16,11,1,1,20,61
2957,2,7,2,3,4,3,3,24,2,3,4,1,2,3,1,7,24,-15,1,1,2,2,1,0,0,26,6,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,16,11,17,12,1,1,13,28
2958,1,8,3,6,3,3,3,12,1,1,3,1,2,8,12,-46,1,-46,1,2,1,1,1,0,0,26,25,0,1,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,12,20,12,3,0,17,19
2959,2,24,2,16,1,16,3,24,2,7,4,3,3,16,3,16,24,24,7,1,2,1,2,0,0,25,26,0,2,2,NULL,NULL,NULL,1,1,2,3,1,3,0,1,4,20,12,24,14,4,2,56,43
2961,2,8,3,7,1,6,3,24,4,24,4,24,1,6,24,-10,24,-10,0,2,2,2,0,0,0,0,3,0,0,0,NULL,NULL,NULL,2,1,0,0,0,0,0,2,2,1,3,1,5,0,2,21,55
2962,1,40,2,7,2,2,1,16,3,16,3,8,1,2,8,40,16,7,16,2,1,2,1,0,0,32,22,0,1,2,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,1,5,3,7,2,2,49,31
2963,2,40,2,24,4,4,3,16,1,7,3,3,3,4,3,-46,1,-46,1,1,1,1,0,0,0,7,28,0,0,0,2,NULL,NULL,1,2,0,0,0,0,2,1,1,3,7,4,10,1,3,68,43
2964,1,16,3,3,2,1,2,16,3,12,2,6,1,1,6,-15,1,-15,1,2,2,2,1,0,0,28,23,0,1,2,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,4,10,6,11,2,1,20,25
2965,2,24,1,8,1,6,3,16,3,6,2,4,3,8,4,6,16,-46,6,1,2,1,2,0,0,23,27,1,2,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,6,11,7,12,1,1,38,28
2966,1,16,2,3,3,2,4,12,1,3,3,1,4,3,3,-46,1,-46,1,0,1,1,0,0,2,6,30,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,7,12,8,13,1,1,21,16
2967,2,50,4,24,3,12,2,16,1,8,1,8,4,12,8,-46,1,-46,1,1,1,1,1,0,0,3,2,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,8,13,11,13,3,0,86,48
2968,1,12,2,8,2,7,1,16,4,6,3,2,3,7,16,8,2,12,1,2,1,1,2,0,0,21,27,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,0,1,2,11,13,13,14,2,1,27,26
2969,2,8,1,4,1,3,3,12,4,8,3,2,1,4,2,3,8,-15,1,1,2,2,2,0,0,26,21,0,1,2,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,13,14,15,15,2,1,15,18
2970,1,12,3,8,1,2,2,42,2,24,1,12,2,2,24,-15,1,-15,1,2,2,2,2,0,0,5,24,1,2,1,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,15,15,15,17,0,2,22,62
2971,2,52,1,24,2,2,2,8,1,7,4,3,1,24,3,-46,1,-46,1,1,1,1,0,0,0,24,6,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,15,17,16,17,1,0,78,35
2972,1,42,1,8,1,6,4,24,2,8,1,4,4,-46,1,-46,1,-46,1,1,1,1,1,0,0,27,27,0,1,2,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,16,17,19,17,3,0,56,36
2973,2,6,1,6,1,3,4,52,4,16,1,3,2,6,3,6,16,-15,1,1,2,2,1,0,0,26,6,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,19,17,20,18,1,1,15,61
2974,1,7,1,2,1,1,4,42,2,16,1,8,3,7,8,-15,1,-15,1,2,2,2,0,0,0,24,7,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,1,2,1,20,18,20,19,0,1,10,52
2975,2,42,1,7,2,7,1,16,4,8,1,7,1,7,7,-46,16,-46,NULL,0,1,1,0,0,0,7,22,0,0,0,2,NULL,NULL,1,2,0,0,0,0,0,1,2,20,19,22,22,2,3,56,30
2976,1,52,1,12,3,3,2,8,2,2,4,1,4,3,8,-46,1,-46,1,2,1,1,2,0,0,6,24,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,22,22,23,23,1,1,67,21
2978,2,8,2,3,4,2,1,7,3,6,4,3,1,8,3,3,6,-15,1,1,2,2,2,0,0,6,26,1,2,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,1,1,1,3,0,2,13,13
2979,1,52,1,16,1,3,3,12,4,7,3,2,1,3,7,16,2,52,1,2,1,1,1,0,0,27,21,0,1,2,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,1,3,5,3,4,0,71,30
2980,2,8,1,7,4,6,1,16,2,7,2,2,3,6,2,7,16,-46,7,1,2,1,1,0,0,0,5,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,5,3,7,3,2,0,21,25
2981,1,40,2,1,3,1,1,42,4,6,1,1,1,1,6,-10,1,-10,0,2,2,2,0,0,0,7,31,0,0,0,2,NULL,NULL,0,0,0,0,0,0,0,2,1,7,3,7,7,0,4,42,44
2982,2,16,4,6,1,6,1,16,2,7,1,2,4,6,2,6,7,16,16,1,2,0,2,0,0,2,22,1,2,1,NULL,NULL,NULL,2,3,1,3,0,0,0,1,3,7,7,10,8,3,1,28,24
2983,1,16,3,3,3,3,2,16,2,7,4,4,4,3,4,16,7,-10,0,2,1,2,1,0,2,28,29,0,2,5,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,10,8,10,14,0,6,22,23
2984,2,8,3,7,2,1,1,42,1,24,1,2,1,7,2,8,24,-10,42,1,2,2,0,0,0,4,35,0,0,0,2,NULL,NULL,2,2,0,0,0,0,0,2,2,10,14,10,19,0,5,16,51
2985,1,24,2,16,3,1,4,6,4,6,2,2,2,-46,1,-46,1,-46,1,1,1,1,1,0,0,4,25,0,2,2,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,10,19,11,21,1,2,41,24
2986,2,12,2,7,2,1,4,40,1,8,2,1,1,7,1,12,40,-10,8,1,2,2,1,0,0,25,7,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,11,21,12,23,1,2,20,48
2987,1,24,1,16,4,4,4,24,4,2,3,1,4,-46,1,-46,1,-46,1,1,1,1,1,0,0,29,29,0,1,2,NULL,NULL,NULL,1,1,0,0,0,0,2,1,1,12,23,15,23,3,0,44,41
2988,2,7,4,3,1,2,4,12,4,8,2,2,4,3,2,-46,1,-46,1,1,1,1,2,0,1,26,25,0,1,5,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,15,23,21,23,6,0,12,17
2989,1,16,3,8,2,1,4,16,2,4,1,2,3,8,16,16,2,-46,1,2,1,1,1,0,0,24,7,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,21,23,23,23,2,0,25,26
2991,1,24,3,7,2,1,3,16,1,7,3,3,1,1,3,24,7,7,16,2,1,2,0,0,0,4,22,0,0,0,NULL,NULL,NULL,2,2,0,0,0,0,0,2,2,4,0,4,2,0,2,32,26
2992,2,42,1,16,3,6,3,24,4,12,3,7,1,16,7,6,12,42,24,1,2,1,2,0,0,7,24,1,2,1,NULL,NULL,NULL,1,2,2,3,1,3,0,1,4,4,2,8,3,4,1,64,47
2993,1,12,2,6,1,3,4,8,4,3,4,1,1,12,1,6,8,-15,1,1,2,2,0,0,0,6,26,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,8,3,8,4,0,1,21,15
2994,2,16,1,7,3,3,3,24,4,16,1,16,2,16,16,-10,16,-10,0,0,2,2,0,0,0,6,3,0,0,0,NULL,NULL,NULL,2,1,1,2,0,0,0,2,3,8,4,8,7,0,3,26,47
2995,1,40,2,24,3,12,4,42,2,7,1,4,3,12,4,24,42,40,7,1,2,1,1,0,0,30,7,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,8,7,11,7,3,0,76,70
2996,2,16,2,4,1,1,3,7,3,6,2,2,3,4,2,-46,1,-46,1,1,1,1,2,0,0,7,25,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,11,7,12,8,1,1,21,13
2997,1,42,1,8,3,4,4,12,1,2,2,1,2,8,12,-46,1,-46,1,2,1,1,1,0,0,27,25,0,1,2,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,12,8,15,8,3,0,54,21
2998,2,7,2,3,1,3,2,24,2,16,3,2,1,3,2,3,16,-15,1,1,2,2,1,0,0,26,5,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,15,8,16,9,1,1,13,29
2999,1,24,3,6,1,1,4,24,2,7,1,6,3,1,6,24,7,6,1,2,1,2,0,0,0,4,3,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,16,9,16,10,0,1,31,36
3000,2,3,4,3,2,1,3,2,2,2,2,1,4,-46,1,-46,1,-46,1,1,1,1,0,0,0,30,5,0,0,0,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,16,10,17,10,1,0,7,6
3001,1,24,2,8,3,1,1,52,1,6,1,1,1,8,1,24,52,-10,6,1,2,2,0,0,0,4,25,0,0,0,2,NULL,NULL,1,2,0,0,0,0,0,2,2,17,10,17,15,0,5,33,61
3002,2,12,3,8,4,1,1,8,2,1,1,1,2,-46,1,-46,1,-46,1,1,1,1,2,0,0,4,24,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,17,15,18,16,1,1,21,17
3003,1,40,2,16,3,8,4,24,2,8,4,6,2,16,24,8,6,40,1,2,1,1,1,0,0,29,23,0,1,2,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,18,16,22,16,4,0,64,46
3004,2,16,1,3,3,2,4,24,4,4,4,2,1,3,2,16,24,-10,4,1,2,2,2,0,0,6,30,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,0,2,2,22,16,22,19,0,3,21,29
3005,1,50,4,3,1,1,3,24,2,4,4,2,1,50,2,3,4,-15,1,1,2,2,0,0,0,6,7,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,22,19,22,20,0,1,54,29
3006,2,8,3,6,3,1,4,8,4,3,1,1,1,6,1,-46,1,-46,1,1,1,1,2,0,0,24,24,0,2,2,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,22,20,23,22,1,2,15,15
3008,1,8,1,6,4,1,4,16,1,3,3,1,1,8,16,6,1,-46,1,2,1,1,1,0,0,20,6,2,1,1,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,1,2,3,2,2,0,15,23
3009,2,8,4,2,4,1,2,50,3,16,4,1,1,2,1,8,16,-15,1,1,2,2,0,0,0,24,4,0,0,0,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,3,2,3,3,0,1,11,53
3010,1,8,1,8,3,7,1,24,4,6,4,3,4,8,24,8,3,-46,1,2,1,1,0,0,0,0,29,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,2,1,1,3,3,4,3,1,0,23,35
3011,2,50,4,6,4,1,4,24,2,7,4,2,2,6,2,-46,1,-46,1,1,1,1,2,0,0,25,23,0,1,2,NULL,NULL,NULL,1,1,0,0,0,0,0,1,2,4,3,8,3,4,0,57,32
3012,1,8,1,3,3,2,3,12,3,4,2,3,4,8,12,-10,3,-10,0,2,2,2,1,0,0,31,7,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,2,1,8,3,9,4,1,1,13,18
3013,2,42,1,16,3,8,3,50,4,3,4,2,4,8,2,-46,1,-46,1,1,1,1,2,0,0,7,26,1,2,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,9,4,10,5,1,1,66,68
3014,1,50,4,16,2,6,4,6,3,1,4,1,1,6,1,-46,1,-46,1,1,1,1,2,0,0,2,24,1,2,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,10,5,11,6,1,1,72,23
3015,2,16,2,16,3,3,3,16,4,12,1,2,2,3,2,-46,16,-46,NULL,1,1,1,1,0,0,6,5,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,11,6,14,6,3,0,35,34
3016,1,24,4,16,4,1,1,8,3,6,2,1,3,16,1,-46,1,-46,1,1,1,1,1,0,0,27,4,2,1,1,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,14,6,16,6,2,0,41,25
3017,2,42,1,8,1,2,4,24,4,6,3,4,4,8,4,-46,1,-46,1,1,1,1,2,0,1,32,27,0,1,5,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,16,6,23,6,7,0,52,36
3018,1,24,2,16,4,8,3,16,3,12,1,1,4,8,12,16,1,24,1,2,1,1,0,0,0,3,4,0,0,0,NULL,NULL,NULL,1,3,0,0,0,0,0,1,2,23,6,24,6,1,0,48,33
3020,2,3,3,3,4,1,3,16,4,6,2,1,1,3,1,3,6,-15,1,1,2,2,1,0,0,30,4,2,1,1,NULL,NULL,NULL,2,3,0,0,0,0,1,2,1,0,4,1,5,1,1,7,20
3021,1,16,2,7,2,2,2,8,2,6,1,3,4,16,3,7,8,2,6,1,2,2,0,0,0,27,6,0,0,0,1,NULL,NULL,1,3,0,0,0,0,0,2,2,1,5,4,7,3,2,25,18
3022,2,42,1,24,2,7,2,6,1,6,1,6,3,24,6,-46,1,-46,1,1,1,1,1,0,0,30,0,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,4,7,6,7,2,0,73,36
3023,1,40,2,4,1,3,4,24,3,3,2,1,3,3,3,-46,1,-46,1,0,1,1,0,0,0,7,6,0,0,0,NULL,NULL,NULL,1,2,0,0,0,0,0,1,2,6,7,8,7,2,0,47,29
3024,2,40,2,4,4,2,3,24,4,4,4,3,1,4,3,-46,1,-46,1,1,1,1,1,0,0,32,7,2,1,1,NULL,NULL,NULL,1,2,0,0,0,0,2,1,1,8,7,10,7,2,0,46,31
