,id,hand_player,opponent_high_card,opponent_high_card_suit,opponent_medium_card,opponent_medium_card_suit,opponent_low_card,opponent_low_card_suit,self_high_card,self_high_card_suit,self_medium_card,self_medium_card_suit,self_low_card,self_low_card_suit,opponent_round_0,self_round_0,opponent_round_1,self_round_1,opponent_round_2,self_round_2,round_1_winner,round_2_winner,round_3_winner,who_asked_envido,who_asked_falta_envido,who_asked_real_envido,opponent_points_envido,self_points_envido,who_refused_envido,who_won_envido,balance_envido,who_asked_flor,who_asked_contra_flor,who_asked_contra_flor_resto,who_asked_truco,when_asked_truco,who_asked_retruco,when_asked_retruco,who_asked_vale_quatro,when_asked_vale_quatro,who_refused_truco,who_won_truco,balance_truco,opponent_old_points,self_old_points,opponent_new_points,self_new_points,opponent_hand_balance,self_hand_balance,opponent_hand_quality,self_hand_quality
117,122,2,24,1,16,2,7,1,50,1,42,4,16,4,8,0,8.0,1.0,8,1.0,-130,-130,-130,0,0,0,25,7,0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,21,15,21,16,0,1,47,108
118,123,1,52,1,24,2,12,3,24,4,7,1,2,1,9,11,10.0,9.0,11,1.0,2,1,1,0,0,0,3,5,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,2,21,16,23,16,2,0,88,33
119,124,2,12,2,12,1,3,3,16,3,3,4,2,4,9,9,10.0,11.0,10,10.0,1,2,1,2,0,0,6,6,1,2,1,0.0,0.0,0.0,1,1,2,2,0,0,0,1,3,23,16,26,17,3,1,27,21
120,125,2,6,1,3,1,1,1,7,4,2,4,1,4,9,11,8.0,9.0,8,9.0,1,1,1,2,0,0,6,5,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,2,1,3,1,1,10,10
121,126,1,24,2,7,2,3,3,24,2,16,1,8,1,9,9,11.0,10.0,10,11.0,2,1,2,0,0,0,29,3,0,0,0,1.0,0.0,0.0,2,1,0,0,0,0,0,2,2,1,3,4,5,3,2,34,48
122,127,2,12,2,12,4,2,3,6,3,4,1,2,1,10,9,9.0,10.0,8,11.0,1,1,1,2,0,0,5,7,1,2,1,0.0,0.0,0.0,2,2,1,3,0,0,2,1,2,4,5,6,6,2,1,26,12
123,128,1,2,1,1,2,1,4,6,3,4,2,3,2,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,5,7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,6,6,6,7,0,1,4,13
124,129,2,24,2,6,4,4,2,8,2,8,1,7,1,9,9,11.0,10.0,8,1.0,2,1,2,2,0,0,23,0,1,2,1,0.0,0.0,0.0,2,3,0,0,0,0,1,2,1,6,7,6,9,0,2,34,23
125,130,1,8,4,6,3,2,4,12,2,7,2,4,2,9,9,11.0,10.0,8,1.0,2,1,2,2,0,0,5,7,1,2,1,0.0,0.0,0.0,2,3,0,0,0,0,1,2,1,6,9,6,11,0,2,16,23
126,131,2,16,1,3,1,2,2,12,4,3,3,1,3,11,11,9.0,9.0,8,9.0,1,2,2,2,0,0,6,6,0,1,2,0.0,0.0,0.0,2,2,0,0,0,0,1,2,1,6,11,8,12,2,1,21,16
127,132,1,16,2,1,3,1,2,52,2,12,1,3,1,9,9,11.0,10.0,9,11.0,2,1,2,1,0,0,26,6,0,2,2,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,8,12,8,15,0,3,18,67
128,133,2,12,3,6,2,2,1,42,1,2,1,1,1,10,10,9.0,11.0,8,9.0,1,1,1,2,0,0,5,36,1,2,1,0.0,0.0,0.0,2,2,1,3,0,0,2,1,2,8,15,10,16,2,1,20,45
129,134,2,16,2,4,3,4,2,24,4,3,2,2,2,9,9,9.0,11.0,8,10.0,1,1,1,2,0,0,7,34,1,2,1,0.0,0.0,0.0,2,2,1,3,0,0,2,1,2,10,19,12,20,2,1,24,29
130,135,1,24,4,8,2,1,1,24,4,7,1,2,1,9,9,10.0,10.0,11,11.0,2,1,0,0,0,2,23,28,1,2,1,0.0,0.0,0.0,1,2,2,3,0,0,0,2,3,12,20,12,24,0,4,33,33
131,137,2,3,2,3,1,2,4,8,3,4,1,2,1,10,10,8.0,11.0,8,0.0,2,2,2,0,0,0,6,7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,0,5,0,6,0,1,8,14
132,138,1,24,2,16,1,16,4,7,3,4,1,2,1,9,9,9.0,1.0,8,1.0,1,1,1,0,0,0,3,7,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,0,1,2,0,6,2,6,2,0,56,13
133,139,2,7,2,4,4,4,2,16,3,12,3,6,3,11,9,9.0,10.0,8,11.0,-10,2,2,0,0,0,7,2,0,0,0,0.0,0.0,0.0,2,2,1,2,0,0,0,2,3,2,6,2,9,0,3,15,34
134,140,2,12,3,7,4,2,2,16,2,16,4,6,4,9,10,8.0,1.0,8,1.0,-130,-130,-130,0,0,0,5,2,0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,4,12,4,13,0,1,21,38
135,141,1,7,4,3,1,3,3,52,2,16,1,8,1,9,9,9.0,10.0,8,,2,2,2,0,1,0,6,2,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,4,13,5,14,1,1,13,76
136,142,2,42,1,7,2,2,3,50,3,16,4,1,4,9,9,10.0,10.0,11,11.0,1,2,2,2,0,1,7,4,2,1,2,0.0,0.0,0.0,1,1,2,1,1,1,0,2,4,5,14,7,18,2,4,51,67
137,143,1,24,4,24,4,6,4,8,1,8,3,7,3,10,8,9.0,10.0,10,10.0,1,2,1,0,1,0,3,0,2,1,1,0.0,0.0,0.0,1,1,2,2,1,3,0,1,4,7,18,12,18,5,0,54,23
138,144,2,8,4,4,1,1,1,3,4,3,2,2,2,10,10,9.0,10.0,8,1.0,1,2,-130,0,0,2,27,6,0,2,3,0.0,0.0,0.0,2,2,0,0,0,0,1,2,1,12,18,12,22,0,4,13,8
139,145,1,8,2,7,3,2,1,50,2,8,4,7,4,9,9,8.0,10.0,8,0.0,2,2,2,0,1,0,20,1,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,12,22,13,23,1,1,17,65
140,146,2,8,2,8,1,6,4,24,3,6,2,3,2,9,9,10.0,11.0,10,10.0,1,2,1,0,0,0,0,6,0,0,0,0.0,0.0,0.0,2,2,1,2,0,0,0,1,3,13,23,16,23,3,0,22,33
141,147,1,40,2,6,2,3,2,7,3,2,1,1,1,10,11,9.0,9.0,11,9.0,2,1,1,0,0,1,7,5,2,1,1,0.0,0.0,0.0,2,1,1,1,0,0,0,1,3,0,0,4,0,4,0,49,10
142,148,2,24,1,16,4,8,3,12,2,1,2,1,2,9,9,10.0,9.0,8,9.0,1,1,1,2,0,0,3,4,1,2,1,0.0,0.0,0.0,1,1,0,0,0,0,0,1,2,4,0,6,1,2,1,48,14
143,149,1,24,4,16,2,2,3,50,1,12,4,6,4,11,9,9.0,10.0,8,11.0,-10,2,2,0,0,0,5,1,0,0,0,0.0,0.0,0.0,1,1,2,1,0,0,0,2,3,6,1,6,4,0,3,42,68
144,150,2,24,4,4,4,2,1,16,4,1,2,1,2,11,11,9.0,9.0,8,9.0,1,1,1,2,0,0,35,4,0,0,0,1.0,0.0,0.0,2,2,0,0,0,0,0,1,2,6,4,11,4,5,0,30,18
145,151,1,50,4,16,1,8,1,4,1,3,3,1,3,9,8,8.0,9.0,8,9.0,1,1,1,0,0,0,22,7,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,2,1,1,11,4,12,4,1,0,74,8
146,152,1,24,3,7,2,6,4,12,2,3,2,1,2,9,11,8.0,10.0,8,9.0,1,1,1,1,0,0,20,6,0,2,2,0.0,0.0,0.0,2,1,1,2,0,0,2,1,2,16,4,18,6,2,2,37,16
147,153,2,7,2,1,3,1,2,50,1,3,4,2,4,9,9,8.0,1.0,8,1.0,-130,-130,-130,0,0,2,4,6,1,2,1,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,18,6,18,8,0,2,9,55
148,154,2,16,2,8,3,4,1,7,4,7,4,3,4,9,9,10.0,1.0,8,1.0,1,1,1,0,0,2,7,6,1,2,1,0.0,0.0,0.0,1,1,0,0,0,0,0,1,2,18,11,20,12,2,1,28,17
149,155,1,16,2,4,4,2,4,24,4,8,1,6,1,9,9,8.0,0.0,8,1.0,-130,-130,-130,0,0,1,32,3,0,1,3,0.0,0.0,0.0,1,1,2,1,0,0,1,2,2,20,12,23,14,3,2,22,38
150,156,2,24,4,6,3,1,2,50,3,8,4,3,4,10,9,9.0,10.0,8,11.0,1,2,2,0,2,0,24,6,0,2,1,0.0,0.0,0.0,2,2,1,3,2,3,1,2,3,23,14,23,18,0,4,31,61
151,157,1,24,4,6,3,3,2,16,4,12,2,3,2,9,10,10.0,9.0,11,11.0,2,1,1,0,0,0,23,29,0,0,0,2.0,0.0,0.0,2,1,1,2,0,0,0,1,3,0,0,3,3,3,3,33,31
152,158,2,52,1,50,2,8,4,16,4,3,3,1,3,9,9,8.0,9.0,8,9.0,1,1,1,0,0,0,1,6,0,0,0,0.0,0.0,0.0,2,1,1,1,0,0,2,1,2,3,3,5,3,2,0,110,20
153,159,1,16,4,12,3,6,1,42,2,7,1,3,1,9,10,11.0,9.0,10,11.0,2,1,2,1,0,2,2,33,1,2,2,0.0,0.0,0.0,2,1,1,2,2,3,0,2,4,5,3,5,9,0,6,34,52
154,160,2,16,1,6,1,1,3,50,2,24,4,3,4,8,0,8.0,1.0,8,1.0,-130,-130,-130,2,0,1,4,6,0,2,5,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,5,9,5,15,0,6,23,77
155,161,1,40,2,12,2,2,1,42,2,24,1,1,1,9,10,10.0,9.0,11,11.0,2,1,2,0,0,0,33,34,0,0,0,1.0,0.0,0.0,2,1,1,2,2,3,0,2,4,5,15,8,19,3,4,54,67
156,162,2,52,1,4,2,3,1,6,3,2,2,2,2,9,9,10.0,11.0,11,9.0,1,2,1,0,0,0,7,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,8,19,9,19,1,0,59,10
157,163,1,16,1,7,2,7,4,6,4,2,2,2,2,9,9,9.0,9.0,8,,1,1,1,1,0,0,2,5,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,9,19,11,19,2,0,30,10
158,164,2,8,4,8,3,4,2,12,1,7,3,1,3,9,9,10.0,11.0,10,10.0,1,2,1,0,0,0,7,4,0,0,0,0.0,0.0,0.0,2,2,0,0,0,0,0,1,2,11,19,13,19,2,0,20,20
159,166,2,8,2,2,4,2,1,50,1,24,4,16,4,11,9,8.0,10.0,8,0.0,2,2,2,0,0,0,5,3,0,0,0,0.0,0.0,0.0,2,1,1,1,0,0,0,2,1,16,19,16,20,0,1,12,90
160,167,1,16,4,12,4,2,3,7,3,3,3,1,3,10,9,11.0,9.0,8,9.0,1,1,1,1,0,0,5,30,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,16,20,19,20,3,0,30,11
161,168,2,16,3,8,2,2,2,42,4,40,1,2,1,9,10,10.0,9.0,8,1.0,2,1,2,0,0,0,5,7,0,0,0,0.0,0.0,0.0,2,1,1,2,2,3,1,2,3,19,20,19,23,0,3,26,84
162,169,1,50,4,7,2,1,3,12,4,8,3,1,3,9,10,10.0,9.0,11,8.0,2,1,1,1,0,0,21,25,2,1,1,0.0,0.0,0.0,1,2,0,0,0,0,0,1,2,0,0,3,0,3,0,58,21
163,170,2,24,3,16,3,6,4,12,2,4,2,2,2,9,9,10.0,11.0,8,,1,1,1,2,0,0,3,7,0,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,3,0,6,0,3,0,46,18
164,171,1,52,1,24,4,6,1,7,4,6,4,2,4,9,11,10.0,10.0,11,1.0,2,1,1,1,0,0,23,5,0,2,2,0.0,0.0,0.0,1,1,0,0,0,0,0,1,2,6,0,8,2,2,2,82,15
165,172,2,12,3,6,2,3,1,24,3,16,4,3,4,9,10,10.0,9.0,11,11.0,2,1,2,2,0,0,21,6,0,2,2,0.0,0.0,0.0,2,1,1,2,2,3,0,2,4,8,2,8,8,0,6,21,43
166,173,1,24,3,24,1,7,3,24,4,16,1,7,1,9,10,10.0,9.0,10,11.0,2,1,0,0,0,0,3,3,0,0,0,0.0,0.0,0.0,2,1,1,2,0,0,0,2,3,8,8,8,11,0,3,55,47
167,175,1,6,2,4,4,2,4,6,3,3,4,1,4,10,10,11.0,9.0,8,,1,1,1,0,0,0,7,30,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,1,13,11,14,14,1,3,12,10
168,176,2,8,1,6,2,3,3,24,3,7,3,3,3,11,10,9.0,9.0,8,,1,0,1,2,0,0,6,29,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,14,14,15,15,1,1,17,34
169,177,1,24,3,7,2,3,3,42,4,16,1,2,1,10,10,9.0,9.0,11,11.0,2,1,2,2,0,0,6,7,1,2,1,0.0,0.0,0.0,2,1,1,2,2,3,0,2,4,15,15,15,20,0,5,34,60
170,178,2,12,3,6,1,3,4,42,1,16,1,1,1,9,10,10.0,9.0,11,11.0,2,1,2,2,0,1,26,7,2,1,2,0.0,0.0,0.0,1,2,2,3,0,0,0,2,3,15,20,17,23,2,3,21,59
171,179,1,50,4,24,2,8,4,8,3,2,3,2,3,9,9,8.0,1.0,8,1.0,1,1,1,0,0,0,3,5,0,0,0,0.0,0.0,0.0,1,1,0,0,0,0,2,1,1,17,23,18,23,1,0,82,12
172,180,2,40,2,24,3,4,3,24,2,6,4,3,4,9,10,11.0,11.0,10,1.0,2,1,1,2,0,1,30,6,0,1,5,0.0,0.0,0.0,2,1,1,2,0,0,0,1,3,3,0,11,0,8,0,68,33
173,181,1,12,2,2,3,1,3,24,1,16,3,7,3,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,5,25,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,11,0,11,1,0,1,15,47
174,182,2,52,1,16,2,1,2,24,4,6,1,3,1,10,9,9.0,10.0,11,11.0,1,2,1,2,0,0,4,6,1,2,1,0.0,0.0,0.0,1,3,0,0,0,0,0,1,2,11,1,13,2,2,1,69,33
175,183,1,52,1,8,1,3,4,24,3,6,4,2,4,9,10,11.0,11.0,10,1.0,2,1,1,0,0,0,6,28,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,1,2,13,2,15,2,2,0,63,32
176,184,2,40,2,16,4,16,1,42,3,8,1,6,1,9,9,9.0,11.0,11,10.0,1,2,1,2,0,0,7,27,1,2,1,0.0,0.0,0.0,1,1,2,2,1,3,0,1,4,15,2,19,3,4,1,72,56
177,185,1,3,1,1,2,1,2,50,4,40,4,8,4,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,6,7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,19,3,19,4,0,1,5,98
178,186,2,24,1,7,2,3,3,16,3,4,4,1,4,10,10,9.0,11.0,8,9.0,1,1,1,2,0,0,6,7,1,2,1,0.0,0.0,0.0,2,2,1,3,0,0,2,1,2,19,4,21,5,2,1,34,21
179,187,1,24,1,4,4,2,3,24,3,2,2,1,2,9,9,8.0,9.0,8,9.0,1,1,1,0,0,0,7,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,21,5,22,5,1,0,30,27
180,189,2,52,1,24,3,4,2,16,4,8,4,3,4,10,10,9.0,11.0,8,1.0,1,1,1,2,0,0,7,6,1,2,1,0.0,0.0,0.0,2,2,0,0,0,0,0,1,2,2,0,4,1,2,1,80,27
181,190,1,42,1,3,3,2,3,8,4,7,2,1,2,9,10,10.0,9.0,11,9.0,2,1,1,0,0,0,7,4,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,1,2,4,1,6,1,2,0,47,16
182,191,2,7,3,2,1,1,4,52,1,50,1,12,1,9,9,8.0,1.0,8,1.0,-130,-130,-130,1,0,0,29,1,2,1,1,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,6,1,7,2,1,1,10,114
183,192,1,8,1,7,4,1,3,16,2,16,1,12,1,9,9,10.0,10.0,8,,2,2,2,0,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,7,2,7,3,0,1,16,44
184,193,2,16,1,7,3,3,1,42,2,8,1,2,1,11,10,9.0,11.0,10,9.0,1,2,1,2,0,0,6,32,1,2,1,0.0,0.0,0.0,2,2,0,0,0,0,0,1,2,7,3,9,4,2,1,26,52
185,194,1,24,1,3,1,1,3,7,4,6,1,3,1,9,9,11.0,10.0,8,0.0,-10,2,2,1,0,0,6,6,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,9,4,10,5,1,1,28,16
186,195,2,16,2,7,4,4,4,24,2,3,4,1,4,9,10,10.0,9.0,8,9.0,1,1,1,0,0,0,22,33,0,0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,1,10,5,11,8,1,3,27,28
187,196,1,24,2,24,4,1,1,42,4,7,1,4,1,9,9,10.0,10.0,10,11.0,2,1,2,1,0,0,27,34,0,1,2,0.0,0.0,0.0,1,2,2,2,0,0,0,2,3,11,8,13,11,2,3,49,53
188,197,2,8,4,4,3,3,1,50,3,7,4,1,4,11,10,9.0,9.0,8,9.0,1,1,1,2,0,1,33,4,0,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,13,11,19,11,6,0,15,58
189,198,1,8,2,6,4,3,3,16,2,16,2,6,2,9,9,8.0,10.0,8,0.0,2,2,2,2,0,0,20,2,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,19,11,19,13,0,2,17,38
190,199,2,40,2,4,1,3,1,7,3,1,3,1,3,9,11,10.0,9.0,8,9.0,2,1,1,0,0,0,7,4,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,2,1,1,19,13,20,13,1,0,47,9
191,200,1,24,1,8,4,1,2,40,3,12,2,3,2,8,9,11.0,10.0,10,11.0,-130,-130,-130,0,0,2,4,34,1,2,1,0.0,0.0,0.0,2,1,1,2,2,3,0,2,4,20,13,20,18,0,5,33,55
192,201,2,16,3,8,3,1,2,4,2,2,4,1,4,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,4,7,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,20,18,21,18,1,0,25,7
193,202,1,24,3,24,1,6,2,24,4,2,1,2,1,9,11,8.0,9.0,8,1.0,-130,1,1,0,0,0,3,5,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,2,1,1,21,18,22,18,1,0,54,28
194,203,2,8,4,6,4,4,2,12,1,6,2,2,2,11,10,10.0,11.0,8,9.0,1,2,1,2,0,0,7,26,1,2,1,0.0,0.0,0.0,1,3,0,0,0,0,2,1,1,1,1,2,2,1,1,18,20
195,204,2,16,1,6,1,3,3,16,2,3,4,1,4,10,10,11.0,11.0,8,,1,0,1,0,0,2,6,6,0,1,3,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,6,3,10,3,4,0,25,20
196,205,1,16,4,12,2,7,4,8,3,3,3,1,3,9,11,10.0,10.0,11,9.0,2,1,1,2,0,0,2,6,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,10,3,11,4,1,1,35,12
197,206,2,24,3,7,1,3,1,7,3,6,1,2,1,10,11,8.0,10.0,8,1.0,0,1,1,0,0,0,23,25,0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,2,1,1,11,4,12,4,1,0,34,15
198,207,1,24,4,7,3,7,3,24,1,12,1,1,1,9,10,9.0,9.0,11,11.0,2,1,0,0,0,0,3,4,0,0,0,0.0,0.0,0.0,1,2,2,3,0,0,0,2,3,12,4,12,7,0,3,38,37
199,208,2,8,3,3,2,2,3,12,2,7,2,1,2,11,10,10.0,11.0,8,9.0,1,1,1,1,0,0,31,4,2,1,1,0.0,0.0,0.0,2,2,1,3,0,0,2,1,2,12,7,15,7,3,0,13,20
200,209,1,40,2,16,4,3,2,16,3,16,1,1,1,10,10,8.0,9.0,8,9.0,0,1,1,0,2,0,7,4,1,2,1,0.0,0.0,0.0,1,1,0,0,0,0,2,1,1,15,7,16,8,1,1,59,33
201,210,2,42,1,4,1,3,4,2,3,1,1,1,1,8,9,8.0,9.0,8,9.0,1,1,1,0,0,0,7,5,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,16,8,17,8,1,0,49,4
202,211,1,12,2,3,4,1,4,8,2,7,2,6,2,11,9,10.0,10.0,8,11.0,-10,2,2,1,0,0,27,0,2,1,1,0.0,0.0,0.0,1,3,0,0,0,0,0,2,2,17,8,18,10,1,2,16,21
203,212,2,6,2,4,1,2,2,24,3,3,1,1,1,9,11,10.0,10.0,8,9.0,2,1,2,1,0,0,7,6,2,1,1,0.0,0.0,0.0,2,3,0,0,0,0,1,2,1,18,10,19,11,1,1,12,28
204,213,1,16,4,8,1,7,1,24,1,24,2,12,2,9,9,10.0,10.0,-130,,2,2,2,2,0,1,20,3,2,1,2,0.0,0.0,0.0,2,1,0,0,0,0,0,2,2,19,11,21,13,2,2,31,60
205,215,2,52,1,16,3,12,2,12,1,6,2,1,2,9,11,8.0,10.0,8,9.0,0,1,1,0,0,0,23,25,0,0,0,2.0,0.0,0.0,1,2,0,0,0,0,2,1,1,2,5,3,8,1,3,80,19
206,216,1,16,3,8,2,2,1,7,2,2,4,1,4,10,9,9.0,11.0,8,10.0,1,2,1,1,0,2,25,5,1,2,2,0.0,0.0,0.0,1,3,0,0,0,0,2,1,1,3,8,4,10,1,2,26,10
207,217,2,8,1,7,4,4,2,24,3,8,4,6,4,11,10,8.0,11.0,8,0.0,0,2,2,1,0,0,7,3,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,4,10,5,11,1,1,19,38
208,218,2,40,2,6,4,3,2,12,1,7,3,2,3,9,11,11.0,10.0,10,9.0,2,1,1,2,0,0,7,5,1,2,1,0.0,0.0,0.0,1,2,2,3,0,0,0,1,3,5,14,8,15,3,1,49,21
209,219,1,16,1,3,2,1,1,24,3,8,3,3,3,8,1,8.0,1.0,8,1.0,2,2,2,0,0,0,6,6,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,8,15,8,16,0,1,20,35
210,220,2,16,2,12,4,4,2,24,3,8,4,7,4,10,9,11.0,11.0,8,10.0,-10,2,2,2,0,0,7,3,1,2,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,8,16,8,18,0,2,32,39
211,221,1,52,1,24,3,7,4,42,2,8,1,2,1,9,10,11.0,11.0,10,1.0,2,1,1,2,0,0,3,7,1,2,1,0.0,0.0,0.0,2,1,1,2,0,0,0,1,3,8,18,11,19,3,1,83,52
212,222,2,8,3,6,1,6,3,16,2,7,1,3,1,9,11,11.0,10.0,9,1.0,2,1,1,2,0,0,0,6,1,2,1,0.0,0.0,0.0,2,3,0,0,0,0,0,1,2,11,19,13,20,2,1,20,26
213,223,1,24,2,7,2,2,1,40,3,8,2,6,2,9,9,11.0,10.0,10,11.0,2,1,2,1,0,2,5,7,0,1,5,0.0,0.0,0.0,2,3,0,0,0,0,0,2,2,13,20,18,22,5,2,33,54
214,224,1,12,2,4,2,2,2,40,4,24,2,2,2,11,10,10.0,9.0,8,1.0,2,1,2,0,0,0,7,35,0,0,0,0.0,0.0,0.0,1,2,2,3,0,0,1,2,2,0,0,0,2,0,2,18,66
215,225,2,40,2,8,3,4,1,52,4,42,1,1,1,9,9,10.0,10.0,11,11.0,1,2,2,2,0,1,7,32,0,2,5,0.0,0.0,0.0,2,2,0,0,0,0,0,2,2,0,2,0,9,0,7,52,95
216,226,1,12,2,7,3,2,1,8,4,8,3,7,3,10,10,11.0,9.0,8,1.0,2,1,1,2,0,0,5,0,1,2,1,0.0,0.0,0.0,1,2,0,0,0,0,2,1,1,0,9,1,10,1,1,21,23
217,227,2,24,1,7,2,2,4,24,2,8,3,1,3,9,9,10.0,10.0,11,11.0,1,2,0,1,0,0,25,4,2,1,1,0.0,0.0,0.0,2,2,0,0,0,0,0,1,2,1,10,4,10,3,0,33,33
218,228,1,12,3,8,3,1,1,7,2,7,4,4,4,10,9,9.0,10.0,8,1.0,1,2,-130,1,0,2,4,7,0,2,5,0.0,0.0,0.0,2,2,0,0,0,0,1,2,1,4,10,4,16,0,6,21,18
219,229,2,40,2,7,1,1,1,24,4,16,2,3,2,10,9,9.0,10.0,11,11.0,1,2,1,0,0,0,7,6,0,0,0,0.0,0.0,0.0,2,2,1,3,0,0,0,1,3,4,16,7,16,3,0,48,43
220,230,1,16,2,7,3,4,3,42,3,16,1,8,1,10,9,8.0,10.0,8,0.0,2,2,2,1,0,0,27,7,2,1,1,0.0,0.0,0.0,2,1,0,0,0,0,0,2,2,7,16,8,18,1,2,27,66
221,231,2,8,4,6,3,3,1,42,1,8,1,7,1,11,9,10.0,10.0,8,11.0,-10,2,2,2,0,0,6,27,1,2,1,0.0,0.0,0.0,2,2,0,0,0,0,0,2,2,8,18,8,21,0,3,17,57
222,232,1,42,1,16,3,3,4,16,3,4,2,3,2,10,9,9.0,10.0,11,11.0,1,2,1,1,0,2,28,7,0,1,5,0.0,0.0,0.0,2,2,1,2,0,0,0,1,3,8,21,16,21,8,0,61,23
223,233,2,7,2,3,3,3,2,42,1,3,1,3,1,9,9,8.0,1.0,8,1.0,0,-130,-130,0,0,0,6,7,0,0,0,0.0,0.0,0.0,2,1,0,0,0,0,1,2,1,16,21,16,22,0,1,13,48
224,234,1,8,1,6,3,4,1,12,1,7,2,6,2,11,11,8.0,9.0,8,0.0,2,2,2,1,0,0,20,1,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,16,22,17,23,1,1,18,25
225,237,2,4,4,2,1,1,4,12,1,6,3,2,3,8,11,8.0,1.0,8,1.0,2,2,2,1,0,0,29,5,2,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,1,4,2,5,1,1,7,20
226,238,1,42,1,16,4,6,4,24,3,24,1,8,1,9,9,11.0,10.0,10,10.0,2,1,2,0,0,0,7,3,0,0,0,0.0,0.0,0.0,2,1,1,2,2,3,0,2,4,2,5,2,9,0,4,64,56
227,239,2,24,3,3,4,1,3,24,2,7,1,1,1,11,10,9.0,11.0,8,9.0,1,2,-130,2,0,0,6,4,1,2,1,0.0,0.0,0.0,2,2,0,0,0,0,1,2,1,2,9,2,11,0,2,28,32
228,240,1,52,1,6,1,3,3,16,4,16,2,1,2,9,10,10.0,9.0,11,10.0,2,1,1,1,0,0,6,4,2,1,1,0.0,0.0,0.0,1,2,0,0,0,0,0,1,2,2,11,5,11,3,0,61,33
229,241,2,12,2,6,1,1,4,24,1,3,1,1,1,9,11,10.0,10.0,11,9.0,2,1,1,1,0,0,24,6,2,1,1,0.0,0.0,0.0,2,3,0,0,0,0,0,1,2,5,11,8,11,3,0,19,28
230,242,1,24,4,7,1,1,1,50,2,2,4,2,4,9,9,10.0,9.0,11,11.0,2,1,2,2,0,0,4,5,1,2,1,0.0,0.0,0.0,1,2,2,2,0,0,0,2,3,8,11,8,15,0,4,32,54
231,243,2,8,2,7,4,6,4,12,3,8,3,1,3,9,10,8.0,11.0,8,0.0,2,2,2,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,1,8,15,8,16,0,1,21,21
232,244,1,42,1,8,3,1,2,24,1,6,2,3,2,9,9,10.0,10.0,11,11.0,2,1,1,1,0,0,27,29,0,1,2,0.0,0.0,0.0,2,1,1,2,0,0,0,1,3,8,16,13,16,5,0,51,33
